term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,_FREQ_,Official
202110,Fall 2020,17AUG2020:00:00:00,12OCT2020:06:00:00,10-12,56,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,12OCT2020:06:00:00,10-12,56,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,12OCT2020:06:00:00,10-12,56,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Continuing,Online Program,887,885
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,New First Time Grad Applicant,On-Campus Program,361,357
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,New First Time Grad Applicant,Online Program,472,462
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Returning,On-Campus Program,51,53
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Returning,Online Program,51,52
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Continuing,On-Campus Program,6293,6294
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Continuing,Online Program,1325,1319
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,EKU Dual Credit,On-Campus Program,771,769
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,New First Time Freshman,On-Campus Program,2167,2150
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,New First Time Freshman,Online Program,129,122
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Returning,Online Program,205,207
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,New First Time Transfer,Online Program,523,525
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Non Degree,On-Campus Program,25,25
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,13OCT2020:06:00:00,10-13,57,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,New First Time Grad Applicant,On-Campus Program,361,357
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,New First Time Grad Applicant,Online Program,471,462
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Returning,On-Campus Program,52,53
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Continuing,On-Campus Program,6293,6294
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Continuing,Online Program,1325,1319
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,EKU Dual Credit,On-Campus Program,771,769
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,New First Time Freshman,On-Campus Program,2166,2150
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,New First Time Freshman,Online Program,128,122
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Returning,Online Program,207,207
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,New First Time Transfer,Online Program,524,525
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Non Degree,On-Campus Program,25,25
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,14OCT2020:06:00:00,10-14,58,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,New First Time Grad Applicant,On-Campus Program,360,357
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,New First Time Grad Applicant,Online Program,471,462
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Returning,On-Campus Program,52,53
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Continuing,On-Campus Program,6292,6294
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Continuing,Online Program,1322,1319
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,EKU Dual Credit,On-Campus Program,771,769
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,New First Time Freshman,On-Campus Program,2161,2150
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,New First Time Freshman,Online Program,127,122
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Returning,Online Program,208,207
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,New First Time Transfer,Online Program,524,525
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Non Degree,On-Campus Program,25,25
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,15OCT2020:06:00:00,10-15,59,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,New First Time Grad Applicant,On-Campus Program,361,357
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,New First Time Grad Applicant,Online Program,470,462
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Returning,On-Campus Program,52,53
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Continuing,On-Campus Program,6290,6294
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Continuing,Online Program,1323,1319
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,EKU Dual Credit,On-Campus Program,771,769
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,New First Time Freshman,On-Campus Program,2161,2150
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,New First Time Freshman,Online Program,127,122
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Returning,Online Program,209,207
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,New First Time Transfer,Online Program,523,525
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Non Degree,On-Campus Program,25,25
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,16OCT2020:06:00:00,10-16,60,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,New First Time Grad Applicant,On-Campus Program,361,357
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,New First Time Grad Applicant,Online Program,469,462
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Returning,On-Campus Program,51,53
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Continuing,On-Campus Program,6290,6294
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Continuing,Online Program,1321,1319
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,EKU Dual Credit,On-Campus Program,770,769
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,New First Time Freshman,On-Campus Program,2160,2150
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,New First Time Freshman,Online Program,125,122
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Returning,Online Program,208,207
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,New First Time Transfer,Online Program,525,525
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Non Degree,On-Campus Program,25,25
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,17OCT2020:06:00:00,10-17,61,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,New First Time Grad Applicant,On-Campus Program,360,357
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,New First Time Grad Applicant,Online Program,469,462
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Returning,On-Campus Program,51,53
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Continuing,On-Campus Program,6289,6294
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Continuing,Online Program,1321,1319
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,EKU Dual Credit,On-Campus Program,770,769
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,New First Time Freshman,On-Campus Program,2160,2150
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,New First Time Freshman,Online Program,125,122
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Returning,Online Program,207,207
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,New First Time Transfer,Online Program,525,525
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Non Degree,On-Campus Program,24,25
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,18OCT2020:06:00:00,10-18,62,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Continuing,Online Program,885,885
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,New First Time Grad Applicant,On-Campus Program,360,357
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,New First Time Grad Applicant,Online Program,469,462
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Returning,On-Campus Program,51,53
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Continuing,On-Campus Program,6289,6294
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Continuing,Online Program,1321,1319
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,EKU Dual Credit,On-Campus Program,770,769
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,New First Time Freshman,On-Campus Program,2160,2150
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,New First Time Freshman,Online Program,125,122
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Returning,On-Campus Program,170,169
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Returning,Online Program,207,207
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,New First Time Transfer,Online Program,525,525
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Non Degree,On-Campus Program,24,25
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,19OCT2020:06:00:00,10-19,63,Undergraduate,Visiting,Online Program,4,4
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Continuing,On-Campus Program,562,563
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Continuing,Online Program,882,885
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,New First Time Grad Applicant,On-Campus Program,360,357
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,New First Time Grad Applicant,Online Program,469,462
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Returning,On-Campus Program,51,53
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Returning,Online Program,52,52
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Non Degree,On-Campus Program,20,21
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Graduate,Non Degree,Online Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Continuing,On-Campus Program,6290,6294
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Continuing,Online Program,1318,1319
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,High School Special,On-Campus Program,3,3
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,EKU Dual Credit,On-Campus Program,770,769
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,New First Time Freshman,On-Campus Program,2114,2150
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,New First Time Freshman,Online Program,123,122
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Returning,On-Campus Program,169,169
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Returning,Online Program,207,207
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,New First Time Transfer,On-Campus Program,469,469
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,New First Time Transfer,Online Program,524,525
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Non Degree,On-Campus Program,24,25
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Non Degree,Online Program,12,12
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Visiting,On-Campus Program,2,2
202110,Fall 2020,17AUG2020:00:00:00,20OCT2020:06:00:00,10-20,64,Undergraduate,Visiting,Online Program,4,4
